review_id,purchase_id,customer_id,product_id,rating,content,written_at
R0195,O0195,C039,P179,4,친구가 좋다고 해서 샀는데 만족해요. 향이 세지 않아서 좋아요. 신수빈님이 추천해줘서 샀어요.,2025-10-26
R0196,O0196,C039,P143,5,고민하다 샀는데 잘 산 것 같아요. 민감성인데 자극 없이 잘 썼어요.,2025-11-08
R0197,O0197,C039,P153,5,친구가 좋다고 해서 샀는데 만족해요. 민감성인데 자극 없이 잘 썼어요. 카톡 아이디 jungwoo60 입니다.,2026-05-05
R0198,O0198,C039,P132,5,친구가 좋다고 해서 샀는데 만족해요. 민감성인데 자극 없이 잘 썼어요.,2026-07-17
R0199,O0199,C040,P167,3,"가격 생각하면 이 정도는 하는 것 같아요. 올라오던 게 덜하다는 게 느껴져요. 정혜원이라고 하고요, 매장 직원분이 친절했어요.",2025-11-10
R0200,O0200,C040,P191,5,두 통째 쓰는 중이에요. 향이 세지 않아서 좋아요. 궁금하신 분은 010-3699-3522으로 문자주세요.,2026-03-19
R0201,O0201,C040,P149,5,재구매입니다. 건성인데 자극 없이 잘 썼어요.,2026-04-20
R0202,O0202,C041,P029,3,기대가 컸나 봐요. 콜라겐 들어간 거 찾다가 샀는데 만족합니다.,2025-08-06
R0203,O0203,C041,P070,5,재구매입니다. 산뜻한 제형이라 아침에 쓰기 좋아요.,2025-08-20
R0204,O0204,C041,P176,4,재구매입니다. 꾸덕한 제형이라 아침에 쓰기 좋아요.,2025-11-06
R0205,O0205,C041,P107,2,광고를 너무 믿었나 봐요. 향이 저한테는 좀 강했어요.,2026-01-08
R0206,O0206,C042,P187,5,재구매입니다. 향이 세지 않아서 좋아요.,2026-03-12
R0207,O0207,C042,P064,3,가격 생각하면 이 정도는 하는 것 같아요. 겉돌던 게 없어졌다는 게 느껴져요.,2026-03-18
R0208,O0208,C042,P117,5,친구가 좋다고 해서 샀는데 만족해요. 나이아신아마이드 들어간 거 찾다가 샀는데 만족합니다.,2026-04-17
R0209,O0209,C043,P038,2,저랑은 안 맞았어요. 생각보다 끈적여서 아침엔 못 쓰겠어요.,2025-07-18
R0210,O0210,C043,P067,4,"재구매입니다. 촉촉하게 감싸는 제형이라 아침에 쓰기 좋아요. 이채원이라고 하고요, 매장 직원분이 친절했어요.",2025-09-17
R0211,O0211,C043,P106,4,고민하다 샀는데 잘 산 것 같아요. 겉돌던 게 없어졌다는 게 느껴져요.,2025-11-07
R0212,O0212,C043,P092,4,친구가 좋다고 해서 샀는데 만족해요. 젤 같은 제형이라 아침에 쓰기 좋아요. 오소율 언니가 쓰는 거 보고 따라 샀습니다.,2026-01-03
R0213,O0213,C043,P113,4,두 통째 쓰는 중이에요. 산뜻한 제형이라 아침에 쓰기 좋아요.,2026-01-24
R0214,O0214,C043,P174,2,환불 고민 중입니다. 용량 대비 가격이 아쉬워요. 장태윤님이 추천해줘서 샀어요.,2026-02-09
R0215,O0215,C043,P108,4,재구매입니다. 세라마이드 들어간 거 찾다가 샀는데 만족합니다.,2026-06-05
R0216,O0216,C044,P101,4,두 통째 쓰는 중이에요. 얼굴이 한 톤 밝아 보인다는 게 느껴져요. 박도현님이 추천해줘서 샀어요.,2025-07-23
R0217,O0217,C044,P040,5,재구매입니다. 지성인데 자극 없이 잘 썼어요.,2025-07-30
R0218,O0218,C044,P074,3,나쁘진 않은데 특별하진 않네요. 올라오던 게 덜하다는 게 느껴져요.,2025-11-06
R0219,O0219,C045,P176,5,두 통째 쓰는 중이에요. 지성인데 자극 없이 잘 썼어요.,2025-08-17
R0220,O0220,C045,P190,2,환불 고민 중입니다. 속건조가 덜하다는 잘 모르겠어요. 카톡 아이디 sunghyun57 입니다.,2025-10-30
R0221,O0221,C045,P013,5,두 통째 쓰는 중이에요. 지성인데 자극 없이 잘 썼어요.,2026-03-01
R0222,O0222,C045,P194,4,고민하다 샀는데 잘 산 것 같아요. 지성인데 자극 없이 잘 썼어요.,2026-06-18
R0223,O0223,C045,P170,1,저랑은 안 맞았어요. 지성이라 그런지 발랐더니 조금 따가웠어요.,2026-07-18
R0224,O0224,C045,P057,4,재구매입니다. 지성인데 자극 없이 잘 썼어요.,2026-07-20
R0225,O0225,C045,P101,5,고민하다 샀는데 잘 산 것 같아요. 촉촉하게 감싸는 제형이라 아침에 쓰기 좋아요. 고양 불당동 사는데 근처 매장에도 있더라고요.,2026-07-21
R0226,O0226,C045,P100,5,친구가 좋다고 해서 샀는데 만족해요. 향이 세지 않아서 좋아요.,2026-08-04
R0227,O0227,C046,P122,3,가격 생각하면 이 정도는 하는 것 같아요. 향이 세지 않아서 좋아요.,2025-11-29
R0228,O0228,C046,P151,1,다음엔 다른 거 살 것 같아요. 향이 저한테는 좀 강했어요.,2026-05-02
R0229,O0229,C047,P089,4,친구가 좋다고 해서 샀는데 만족해요. 눈가가 덜 접힌다는 게 느껴져요. 공구 원하시면 01033829460 연락주세요.,2025-09-07
R0230,O0230,C047,P160,5,두 통째 쓰는 중이에요. 복합성인데 자극 없이 잘 썼어요.,2025-11-22
R0231,O0231,C047,P059,5,고민하다 샀는데 잘 산 것 같아요. 히알루론산 들어간 거 찾다가 샀는데 만족합니다. 대전 영통동 사는데 근처 매장에도 있더라고요.,2026-07-06
R0232,O0232,C048,P123,5,고민하다 샀는데 잘 산 것 같아요. 건성인데 자극 없이 잘 썼어요. 재고 문의는 010 7981 2845 로 부탁드려요.,2026-02-12
R0233,O0233,C048,P117,5,재구매입니다. 탱탱한 느낌이 오래간다는 게 느껴져요.,2026-02-14
R0234,O0234,C048,P064,2,저랑은 안 맞았어요. 생각보다 끈적여서 아침엔 못 쓰겠어요.,2026-03-24
R0235,O0235,C048,P093,4,친구가 좋다고 해서 샀는데 만족해요. 가볍게 스미는 제형이라 아침에 쓰기 좋아요. 저는 안지아인데 벌써 세 번째 재구매예요.,2026-05-08
R0236,O0236,C048,P002,5,친구가 좋다고 해서 샀는데 만족해요. 올라오던 게 덜하다는 게 느껴져요. 송재민님이 추천해줘서 샀어요.,2026-06-02
R0237,O0237,C049,P175,2,환불 고민 중입니다. 생각보다 끈적여서 아침엔 못 쓰겠어요.,2025-10-05
R0238,O0238,C049,P157,5,두 통째 쓰는 중이에요. 촉촉하게 감싸는 제형이라 아침에 쓰기 좋아요.,2025-10-20
R0239,O0239,C049,P100,4,두 통째 쓰는 중이에요. 물처럼 묽은 제형이라 아침에 쓰기 좋아요.,2025-11-16
R0240,O0240,C049,P190,5,샘플 써보고 본품 구매했어요. 향이 세지 않아서 좋아요.,2025-12-08
R0241,O0241,C049,P197,5,샘플 써보고 본품 구매했어요. 민감성인데 자극 없이 잘 썼어요.,2026-04-16
R0242,O0242,C049,P057,5,두 통째 쓰는 중이에요. 탱탱한 느낌이 오래간다는 게 느껴져요. 샘플 문의는 yujin3@example.com 로 주세요.,2026-06-13
R0243,O0243,C050,P088,3,기대가 컸나 봐요. 촉촉하게 감싸는 제형이라 아침에 쓰기 좋아요. 저는 조서연인데 벌써 세 번째 재구매예요.,2025-09-16
R0244,O0244,C050,P038,4,고민하다 샀는데 잘 산 것 같아요. 눈가가 덜 접힌다는 게 느껴져요.,2025-10-20
R0245,O0245,C050,P016,5,친구가 좋다고 해서 샀는데 만족해요. 향이 세지 않아서 좋아요.,2025-12-06
R0246,O0246,C050,P115,3,무난해요. 향이 세지 않아서 좋아요.,2026-01-23
R0247,O0247,C050,P073,3,기대가 컸나 봐요. 향이 세지 않아서 좋아요. 공구 원하시면 01047821132 연락주세요.,2026-04-10
R0248,O0248,C050,P083,3,가격 생각하면 이 정도는 하는 것 같아요. 향이 세지 않아서 좋아요. 수원 상무지구 사는데 근처 매장에도 있더라고요.,2026-05-20
R0249,O0249,C050,P159,5,재구매입니다. 비타민C 들어간 거 찾다가 샀는데 만족합니다. 정소율님이 추천해줘서 샀어요.,2026-07-31
R0250,O0250,C051,P199,4,두 통째 쓰는 중이에요. 탱탱한 느낌이 오래간다는 게 느껴져요. 임수빈님이 추천해줘서 샀어요.,2025-09-14
R0251,O0251,C051,P106,2,광고를 너무 믿었나 봐요. 복합성이라 그런지 발랐더니 조금 따가웠어요. 부산 정자동 사는데 근처 매장에도 있더라고요.,2025-12-05
R0252,O0252,C051,P033,4,친구가 좋다고 해서 샀는데 만족해요. 향이 세지 않아서 좋아요. 저는 최시우인데 벌써 세 번째 재구매예요.,2025-12-15
R0253,O0253,C051,P043,2,환불 고민 중입니다. 향이 저한테는 좀 강했어요. 샘플 문의는 siwoo41@example.com 로 주세요.,2026-08-05
R0254,O0254,C052,P127,3,무난해요. 어성초 들어간 거 찾다가 샀는데 만족합니다.,2025-08-29
R0255,O0255,C052,P142,5,샘플 써보고 본품 구매했어요. 건성인데 자극 없이 잘 썼어요.,2025-11-29
R0256,O0256,C052,P186,4,두 통째 쓰는 중이에요. 나이아신아마이드 들어간 거 찾다가 샀는데 만족합니다. 공구 원하시면 01013827561 연락주세요.,2026-06-25
R0257,O0257,C052,P006,5,샘플 써보고 본품 구매했어요. 꾸덕한 제형이라 아침에 쓰기 좋아요.,2026-06-27
R0258,O0258,C052,P035,3,기대가 컸나 봐요. 건성인데 자극 없이 잘 썼어요.,2026-07-05
R0259,O0259,C053,P080,5,"고민하다 샀는데 잘 산 것 같아요. 레티놀 들어간 거 찾다가 샀는데 만족합니다. 송성현이라고 하고요, 매장 직원분이 친절했어요.",2025-07-18
R0260,O0260,C053,P089,5,샘플 써보고 본품 구매했어요. 눈가가 덜 접힌다는 게 느껴져요. 재고 문의는 010 5814 3896 로 부탁드려요.,2025-11-01
R0261,O0261,C053,P104,4,"고민하다 샀는데 잘 산 것 같아요. 중성인데 자극 없이 잘 썼어요. 송성현이라고 하고요, 매장 직원분이 친절했어요.",2026-01-14
R0262,O0262,C053,P100,5,"고민하다 샀는데 잘 산 것 같아요. 녹차 들어간 거 찾다가 샀는데 만족합니다. 송성현이라고 하고요, 매장 직원분이 친절했어요.",2026-05-25
R0263,O0263,C053,P082,3,무난해요. 녹차 들어간 거 찾다가 샀는데 만족합니다.,2026-06-26
R0264,O0264,C053,P041,5,재구매입니다. 꾸덕한 제형이라 아침에 쓰기 좋아요.,2026-07-07
R0265,O0265,C053,P012,5,친구가 좋다고 해서 샀는데 만족해요. 향이 세지 않아서 좋아요. 샘플 문의는 sunghyun56@example.com 로 주세요.,2026-07-28
R0266,O0266,C054,P016,3,나쁘진 않은데 특별하진 않네요. 향이 세지 않아서 좋아요. 대전 사는 조예린입니다. 배송 빨랐어요.,2025-07-13
R0267,O0267,C054,P096,5,재구매입니다. 가볍게 스미는 제형이라 아침에 쓰기 좋아요.,2025-08-06
R0268,O0268,C054,P058,5,고민하다 샀는데 잘 산 것 같아요. 히알루론산 들어간 거 찾다가 샀는데 만족합니다.,2025-09-30
R0269,O0269,C054,P140,4,두 통째 쓰는 중이에요. 향이 세지 않아서 좋아요. 공구 원하시면 01071387049 연락주세요.,2026-04-04
R0270,O0270,C054,P083,5,재구매입니다. 물처럼 묽은 제형이라 아침에 쓰기 좋아요. 샘플 문의는 yerin8@example.com 로 주세요.,2026-04-09
R0271,O0271,C055,P183,4,친구가 좋다고 해서 샀는데 만족해요. 향이 세지 않아서 좋아요.,2025-07-18
R0272,O0272,C055,P078,5,재구매입니다. 복합성인데 자극 없이 잘 썼어요. 서은수님이 추천해줘서 샀어요.,2025-08-05
R0273,O0273,C055,P135,4,샘플 써보고 본품 구매했어요. 복합성인데 자극 없이 잘 썼어요.,2025-09-24
R0274,O0274,C055,P118,5,두 통째 쓰는 중이에요. 히알루론산 들어간 거 찾다가 샀는데 만족합니다.,2025-12-21
R0275,O0275,C055,P063,5,고민하다 샀는데 잘 산 것 같아요. 복합성인데 자극 없이 잘 썼어요. 저는 정가은인데 벌써 세 번째 재구매예요.,2026-05-17
R0276,O0276,C055,P080,5,재구매입니다. 레티놀 들어간 거 찾다가 샀는데 만족합니다.,2026-07-16
R0277,O0277,C056,P109,5,샘플 써보고 본품 구매했어요. 쌀겨 들어간 거 찾다가 샀는데 만족합니다. 윤가은님이 추천해줘서 샀어요.,2025-08-03
R0278,O0278,C056,P103,4,고민하다 샀는데 잘 산 것 같아요. 향이 세지 않아서 좋아요. 공구 원하시면 01012074153 연락주세요.,2025-08-12
R0279,O0279,C056,P118,5,친구가 좋다고 해서 샀는데 만족해요. 히알루론산 들어간 거 찾다가 샀는데 만족합니다.,2025-12-06
R0280,O0280,C056,P080,5,고민하다 샀는데 잘 산 것 같아요. 젤 같은 제형이라 아침에 쓰기 좋아요.,2025-12-21
R0281,O0281,C056,P165,3,나쁘진 않은데 특별하진 않네요. 쌀겨 들어간 거 찾다가 샀는데 만족합니다.,2026-06-06
R0282,O0282,C057,P047,5,재구매입니다. 올라오던 게 덜하다는 게 느껴져요.,2025-07-12
R0283,O0283,C057,P168,4,두 통째 쓰는 중이에요. 결이 정돈된 느낌이 든다는 게 느껴져요.,2025-08-13
R0284,O0284,C057,P004,3,무난해요. 탱탱한 느낌이 오래간다는 게 느껴져요. 광주 정자동 사는데 근처 매장에도 있더라고요.,2025-11-02
R0285,O0285,C057,P049,4,고민하다 샀는데 잘 산 것 같아요. 탱탱한 느낌이 오래간다는 게 느껴져요.,2026-02-16
R0286,O0286,C057,P051,5,"샘플 써보고 본품 구매했어요. 향이 세지 않아서 좋아요. 이현우이라고 하고요, 매장 직원분이 친절했어요.",2026-02-22
R0287,O0287,C057,P117,4,두 통째 쓰는 중이에요. 향이 세지 않아서 좋아요.,2026-06-26
R0288,O0288,C058,P165,5,샘플 써보고 본품 구매했어요. 결이 정돈된 느낌이 든다는 게 느껴져요.,2025-11-08
R0289,O0289,C058,P199,4,재구매입니다. 향이 세지 않아서 좋아요.,2025-12-19
R0290,O0290,C058,P118,5,두 통째 쓰는 중이에요. 물처럼 묽은 제형이라 아침에 쓰기 좋아요. 대전 일산동 사는데 근처 매장에도 있더라고요.,2026-02-17
R0291,O0291,C058,P164,3,가격 생각하면 이 정도는 하는 것 같아요. 촉촉하게 감싸는 제형이라 아침에 쓰기 좋아요.,2026-05-04
R0292,O0292,C058,P012,2,다음엔 다른 거 살 것 같아요. 생각보다 끈적여서 아침엔 못 쓰겠어요. 최나은님이 추천해줘서 샀어요.,2026-07-15
R0293,O0293,C059,P198,3,"가격 생각하면 이 정도는 하는 것 같아요. 가볍게 스미는 제형이라 아침에 쓰기 좋아요. 강예린이라고 하고요, 매장 직원분이 친절했어요.",2025-10-20
R0294,O0294,C059,P144,3,가격 생각하면 이 정도는 하는 것 같아요. 지성인데 자극 없이 잘 썼어요.,2026-01-09
R0295,O0295,C059,P199,4,친구가 좋다고 해서 샀는데 만족해요. 약산성 아미노산 들어간 거 찾다가 샀는데 만족합니다.,2026-04-17
R0296,O0296,C059,P067,5,고민하다 샀는데 잘 산 것 같아요. 속건조가 덜하다는 게 느껴져요. 공구 원하시면 01032722242 연락주세요.,2026-07-11
R0297,O0297,C059,P060,5,고민하다 샀는데 잘 산 것 같아요. 붉은 기가 빨리 가라앉는다는 게 느껴져요.,2026-08-05
R0298,O0298,C060,P135,5,샘플 써보고 본품 구매했어요. 지성인데 자극 없이 잘 썼어요. 인천 둔산동 사는데 근처 매장에도 있더라고요.,2025-08-04
R0299,O0299,C060,P164,5,두 통째 쓰는 중이에요. 결이 정돈된 느낌이 든다는 게 느껴져요.,2025-08-10
R0300,O0300,C060,P180,1,저랑은 안 맞았어요. 생각보다 끈적여서 아침엔 못 쓰겠어요. 인천 불당동 사는데 근처 매장에도 있더라고요.,2025-08-29
R0301,O0301,C060,P132,3,나쁘진 않은데 특별하진 않네요. 탱탱한 느낌이 오래간다는 게 느껴져요. 공구 원하시면 01031708213 연락주세요.,2026-06-17
R0302,O0302,C060,P122,5,고민하다 샀는데 잘 산 것 같아요. 향이 세지 않아서 좋아요.,2026-07-12
R0303,O0303,C061,P004,3,나쁘진 않은데 특별하진 않네요. 중성인데 자극 없이 잘 썼어요.,2025-09-15
R0304,O0304,C061,P075,2,광고를 너무 믿었나 봐요. 올라오던 게 덜하다는 잘 모르겠어요.,2026-04-18
R0305,O0305,C061,P041,4,고민하다 샀는데 잘 산 것 같아요. 중성인데 자극 없이 잘 썼어요. 공구 원하시면 01080021367 연락주세요.,2026-06-24
R0306,O0306,C062,P190,2,다음엔 다른 거 살 것 같아요. 용량 대비 가격이 아쉬워요.,2025-09-11
R0307,O0307,C062,P044,5,두 통째 쓰는 중이에요. 알로에 들어간 거 찾다가 샀는데 만족합니다.,2025-10-14
R0308,O0308,C062,P084,4,재구매입니다. 나이아신아마이드 들어간 거 찾다가 샀는데 만족합니다.,2025-12-02
R0309,O0309,C062,P113,1,광고를 너무 믿었나 봐요. 탱탱한 느낌이 오래간다는 잘 모르겠어요.,2026-02-18
R0310,O0310,C062,P085,2,다음엔 다른 거 살 것 같아요. 용량 대비 가격이 아쉬워요.,2026-07-13
R0311,O0311,C063,P097,3,나쁘진 않은데 특별하진 않네요. 올라오던 게 덜하다는 게 느껴져요.,2025-09-15
R0312,O0312,C063,P074,5,샘플 써보고 본품 구매했어요. 촉촉하게 감싸는 제형이라 아침에 쓰기 좋아요.,2025-09-15
R0313,O0313,C063,P149,3,나쁘진 않은데 특별하진 않네요. 탱탱한 느낌이 오래간다는 게 느껴져요. 오정우님이 추천해줘서 샀어요.,2025-10-02
R0314,O0314,C063,P167,5,친구가 좋다고 해서 샀는데 만족해요. 향이 세지 않아서 좋아요. 궁금하신 분은 010-9759-6339으로 문자주세요.,2025-12-23
R0315,O0315,C063,P034,4,친구가 좋다고 해서 샀는데 만족해요. 촉촉하게 감싸는 제형이라 아침에 쓰기 좋아요.,2026-04-09
R0316,O0316,C063,P191,5,친구가 좋다고 해서 샀는데 만족해요. 가볍게 스미는 제형이라 아침에 쓰기 좋아요.,2026-06-29
R0317,O0317,C063,P091,2,환불 고민 중입니다. 복합성이라 그런지 발랐더니 조금 따가웠어요. 공구 원하시면 01097596339 연락주세요.,2026-07-18
